code;libelle;fiche_code
13582;Contrôleur aérien / Contrôleuse aérienne;N2202
13583;Contrôleur aérien / Contrôleuse aérienne de la circulation au sol;N2202
13584;Contrôleur aérien / Contrôleuse aérienne directeur / directrice d'aérodrome;N2202
16016;Instructeur contrôleur aérien / Instructrice contrôleuse aérienne;N2202
10398;Agent / Agente de chargement fret aérien -handler-;N2203
10465;Agent / Agente de handling;N2203
10542;Agent / Agente de piste aéroportuaire;N2203
10543;Agent / Agente de piste d'aéronautique ou de pont d'envol de l'armée;N2203
10603;Agent / Agente de service avion;N2203
11195;Assistant / Assistante avion;N2203
11242;Assistant / Assistante de piste aéroportuaire;N2203
11482;Bagagiste aéroportuaire;N2203
11946;Chargeur / Chargeuse d'avion;N2203
12389;Chef d'équipe agents de piste aéroportuaire;N2203
12390;Chef d'équipe assistant / assistante avion;N2203
18256;Pushiste avion;N2203
18286;Ramp handler;N2203
20403;Tractiste avion;N2203
200089;Agent / Agente AFIS - Aerodrone Flight Information Service;N2204
10726;Agent / Agente d'opérations aériennes;N2204
10725;Agent / Agente d'opérations aériennes de l'armée;N2204
10728;Agent / Agente d'opérations fret aérien;N2204
10627;Agent / Agente de trafic aérien;N2204
10776;Agent / Agente technique de préparation des vols;N2204
12003;Chef avion;N2204
12446;Chef d'équipe drones;N2204
13687;Coordinateur / Coordinatrice des opérations de fret aérien;N2204
13698;Coordonnateur / Coordonnatrice armement catering;N2204
13699;Coordonnateur / Coordonnatrice avion;N2204
13703;Coordonnateur / Coordonnatrice de piste aéroport;N2204
13717;Coordonnateur / Coordonnatrice handling;N2204
200088;Instructeur / Instructrice télépilote de drone professionnel;N2204
18979;Responsable d'exploitation de piste aéroport;N2204
18987;Responsable d'exploitation des vols;N2204
18811;Responsable de préparation de vol;N2204
19562;Superviseur / Superviseuse des opérations aériennes;N2204
19563;Superviseur / Superviseuse des opérations de fret aérien;N2204
19572;Superviseur / Superviseuse trafic aérien;N2204
19702;Technicien coordinateur / Technicienne coordinatrice avion;N2204
20221;Technicien préparateur / Technicienne préparatrice de vol;N2204
20271;Technicien superviseur / Technicienne superviseuse de vol;N2204
200087;Télépilote de drone professionnel;N2204
12500;Chef d'escale aérienne;N2205
12501;Chef d'escale aéroportuaire;N2205
12502;Chef d'escale fret aérien;N2205
12167;Chef de groupe livraison air de l'armée;N2205
12206;Chef de peloton livraison air armée;N2205
14203;Directeur / Directrice d'aérodrome;N2205
14410;Directeur / Directrice d'exploitation aéroportuaire;N2205
14370;Directeur / Directrice des opérations d'exploitation aéroportuaire;N2205
17016;Officier / Officière commissaire de l'air de l'armée;N2205
18973;Responsable d'exploitation aéroportuaire;N2205
18930;Responsable des opérations d'exploitation aéroportuaire;N2205
11670;Capitaine de port;N3101
11671;Capitaine de remorqueur;N3101
11672;Capitaine de yacht;N3101
11673;Capitaine marine marchande;N3101
12579;Chef mécanicien / mécanicienne marine;N3101
12732;Commandant / Commandante de navire;N3101
12735;Commandant / Commandante de port;N3101
12737;Commandant / Commandante marine;N3101
12770;Commissaire de bord marine;N3101
16186;Lieutenant / Lieutenante chef de quart;N3101
38518;Lieutenant / Lieutenante chef de quart de la marine nationale;N3101
16189;Lieutenant / Lieutenante de port;N3101
16190;Lieutenant / Lieutenante marine;N3101
17018;Officier / Officière de la marine marchande;N3101
17023;Officier / Officière de port;N3101
17024;Officier / Officière de vigie de port;N3101
17029;Officier / Officière machine de la marine marchande;N3101
17038;Officier / Officière pont de la marine marchande;N3101
17036;Officier polyvalent / Officière polyvalente de la marine;N3101
17584;Patron / Patronne Plaisance Moteur -PPM-;N3101
17585;Patron / Patronne Plaisance Voile -PPV-;N3101
17753;Pilote de port;N3101
17779;Pilote hauturier / hauturière;N3101
19353;Second / Seconde capitaine marine;N3101
11560;Bosco de la navigation maritime;N3102
14872;Équipier / Équipière de plaisance professionnelle;N3102
16146;Lamaneur / Lamaneuse;N3102
16309;Maître / Maîtresse d'équipage;N3102
16317;Maître / Maîtresse machine de la marine;N3102
16358;Manoeuvrier / Manoeuvrière de la marine nationale;N3102
16398;Marin de la marine marchande;N3102
16400;Marin de la navigation maritime;N3102
16401;Marin de la plaisance professionnelle;N3102
16426;Matelot de la marine marchande;N3102
16428;Matelot de la navigation maritime;N3102
38519;Matelot opérations et navigation de la marine nationale;N3102
16433;Matelot polyvalent / polyvalente navigation maritime;N3102
38520;Matelot pont de la marine nationale;N3102
16932;Mousse de la navigation maritime;N3102
16955;Navigateur timonier / Navigatrice timonière de la marine nationale;N3102
17977;Premier matelot de la navigation maritime;N3102
18261;Quartier-maître de la navigation maritime;N3102
19359;Second maître / Seconde maîtresse de la navigation maritime;N3102
20328;Timonier / Timonière de la navigation maritime;N3102
11495;Batelier / Batelière;N3103
11667;Capitaine de la navigation fluviale en automoteur, remorqueur pousseur;N3103
12731;Commandant / Commandante de la navigation fluviale en remorqueur pousseur;N3103
12883;Conducteur / Conductrice de bateau fluvial de plaisance;N3103
12884;Conducteur / Conductrice de bateau taxi;N3103
12972;Conducteur / Conductrice de la navigation fluviale en automoteur, remorqueur pousseur;N3103
13313;Conducteur passeur / Conductrice passeuse de bac;N3103
13669;Convoyeur / Convoyeuse de bateau de transport fluvial;N3103
16399;Marin de la navigation fluviale;N3103
16405;Marinier / Marinière;N3103
16425;Matelot de bateau bus;N3103
16427;Matelot de la navigation fluviale;N3103
16429;Matelot de navigation intérieure;N3103
16430;Matelot deuxième niveau en navigation fluviale;N3103
16431;Matelot garde moteur;N3103
16432;Matelot mécanicien / mécanicienne de la navigation fluviale;N3103
16434;Matelot premier niveau en navigation fluviale;N3103
16435;Matelot timonier / timonière de la navigation fluviale;N3103
17778;Pilote fluvial / fluviale;N3103
18794;Responsable de navigation fluviale;N3103
19352;Second / Seconde capitaine de la navigation fluviale;N3103
20327;Timonier / Timonière de la navigation fluviale;N3103
38640;Agent / Agente d'escale en gare maritime;N3201
38663;Agent / Agente de port de plaisance;N3201
11267;Assistant / Assistante d'exploitation de terminal portuaire;N3201
11272;Assistant / Assistante d'exploitation transport maritime;N3201
12190;Chef de ligne maritime;N3201
12207;Chef de peloton livraison portuaire de l'armée;N3201
13691;Coordinateur / Coordinatrice d'opérations navires;N3201
13678;Coordinateur / Coordinatrice de parc conteneurs;N3201
14283;Directeur / Directrice de ligne maritime;N3201
18954;Responsable d'escale transbordeur;N3201
18983;Responsable d'exploitation de terminal à conteneurs;N3201
18984;Responsable d'exploitation de terminal portuaire;N3201
18993;Responsable d'exploitation transport maritime;N3201
19143;Responsable opérations navires;N3201
19432;Ship manager;N3201
20258;Technicien / Technicienne shipplanner;N3201
20143;Technicien exploitant / Technicienne exploitante navires;N3201
20210;Technicien planificateur / Technicienne planificatrice manutention portuaire;N3201
11268;Assistant / Assistante d'exploitation du transport fluvial;N3202
14414;Directeur / Directrice d'exploitation transport tourisme fluvial;N3202
18991;Responsable d'exploitation transport fluvial marchandises;N3202
18992;Responsable d'exploitation transport fluvial passagers;N3202
19181;Responsable sédentaire de navigation fluviale;N3202
19984;Technicien / Technicienne d'exploitation transport fluvial marchandises;N3202
19985;Technicien / Technicienne d'exploitation transport fluvial passagers;N3202
10229;Acconier / Acconière de l'armée;N3203
11147;Arrimeur largueur / Arrimeuse largueuse de l'armée;N3203
12419;Chef d'équipe de manutention portuaire;N3203
12267;Chef de quai manutention portuaire;N3203
12759;Commis / Commise de quai portuaire;N3203
14734;Élingueur / Élingueuse;N3203
14817;Empoteur/dépoteur / Empoteuse/dépoteuse;N3203
17445;Ouvrier / Ouvrière de manutention portuaire;N3203
17485;Ouvrier / Ouvrière docker;N3203
17520;Ouvrier portuaire calier / Ouvrière portuaire calière;N3203
17521;Ouvrier portuaire débardeur / Ouvrière portuaire débardeuse;N3203
17522;Ouvrier portuaire grimpeur / Ouvrière portuaire grimpeuse;N3203
17523;Ouvrier portuaire saisisseur / Ouvrière portuaire saisisseuse;N3203
17524;Ouvrier portuaire signaleur / Ouvrière portuaire signaleuse;N3203
17861;Pointeur / Pointeuse portuaire;N3203
11660;Camionneur / Camionneuse;N4101
11989;Chauffeur / Chauffeuse de poids lourd;N4101
38919;Chauffeur / Chauffeuse porte char - porte engins;N4101
11994;Chauffeur / Chauffeuse porte voitures;N4101
11996;Chauffeur routier / Chauffeuse routière;N4101
12888;Conducteur / Conductrice de benne TP;N4101
12902;Conducteur / Conductrice de camion-benne;N4101
13132;Conducteur / Conductrice de poids lourd;N4101
13133;Conducteur / Conductrice de poids lourd multi bennes;N4101
13180;Conducteur / Conductrice de semi-remorque PFM de l'armée;N4101
13231;Conducteur / Conductrice de véhicules Super Lourds;N4101
13328;Conducteur / Conductrice super poids lourd de l'armée;N4101
12858;Conducteur citernier essencier / Conductrice citernière essencière;N4101
13323;Conducteur routier / Conductrice routière;N4101
13324;Conducteur routier / Conductrice routière de transport de marchandises;N4101
13325;Conducteur routier international / Conductrice routière internationale;N4101
13326;Conducteur routier national / Conductrice routière nationale;N4101
13327;Conducteur routier régional / Conductrice routière régionale;N4101
19291;Routier / Routière;N4101
11984;Chauffeur / Chauffeuse de direction;N4102
11988;Chauffeur / Chauffeuse de maître;N4102
11992;Chauffeur / Chauffeuse de taxi;N4102
11993;Chauffeur / Chauffeuse de taxi animalier;N4102
140954;Chauffeur / Chauffeuse VTC;N4102
11982;Chauffeur accompagnateur / Chauffeuse accompagnatrice de personnes à mobilité réduite;N4102
11983;Chauffeur accompagnateur / Chauffeuse accompagnatrice tourisme;N4102
12878;Conducteur / Conductrice d'autorité de l'armée;N4102
38168;Conducteur / Conductrice de cyclo taxi;N4102
12954;Conducteur / Conductrice de grande remise;N4102
13116;Conducteur / Conductrice de navette de moins de 9 personnes;N4102
13190;Conducteur / Conductrice de taxi;N4102
13191;Conducteur / Conductrice de taxi moto;N4102
13207;Conducteur / Conductrice de transport de particuliers;N4102
13234;Conducteur / Conductrice de voiture particulière;N4102
13333;Conducteur / Conductrice Véhicule Léger de l'armée;N4102
16904;Motard / Motarde de presse;N4102
10360;Agent commercial / Agente commerciale de conduite transport en commun;N4103
38796;Chauffeur / Chauffeuse de bus;N4103
38795;Chauffeur / Chauffeuse de car;N4103
11986;Chauffeur / Chauffeuse de ligne transport de personnes;N4103
11990;Chauffeur / Chauffeuse de ramassage de personnes;N4103
12678;Cocher / Cochère;N4103
12874;Conducteur / Conductrice d'autobus;N4103
12896;Conducteur / Conductrice de bus;N4103
12897;Conducteur / Conductrice de bus sur piste aéroport;N4103
12898;Conducteur / Conductrice de bus urbain et interurbain;N4103
12903;Conducteur / Conductrice de car;N4103
12904;Conducteur / Conductrice de car grand tourisme;N4103
12905;Conducteur / Conductrice de car tourisme;N4103
13110;Conducteur / Conductrice de mini bus de plus de 9 personnes;N4103
13125;Conducteur / Conductrice de Petit Train touristique;N4103
13157;Conducteur / Conductrice de ramassage scolaire;N4103
13205;Conducteur / Conductrice de tramway;N4103
13208;Conducteur / Conductrice de transport de troupes;N4103
13226;Conducteur / Conductrice de trolleybus;N4103
13235;Conducteur / Conductrice de voyageurs réseau routier;N4103
13307;Conducteur / Conductrice machiniste;N4103
13331;Conducteur / Conductrice transport scolaire;N4103
13338;Conducteur-receveur / Conductrice-receveuse;N4103
16249;Machiniste-receveur / Machiniste-receveuse;N4103
20421;Traminot / Employée de tramway;N4103
12750;Commis coursier / Commise coursière en douane;N4104
13795;Coursier / Coursière;N4104
13796;Coursier / Coursière de course express;N4104
13801;Coursier / Coursière Véhicule Léger;N4104
13802;Coursier / Coursière véhicules 2 roues;N4104
13798;Coursier livreur / Coursière livreuse de pizzas;N4104
13799;Coursier livreur / Coursière livreuse de plats cuisinés;N4104
13800;Coursier livreur / Coursière livreuse en bien de consommation;N4104
38096;Releveur / Releveuse de compteurs;N4104
10877;Aide-livreur / Aide-livreuse;N4105
11998;Chauffeur-jockey / Chauffeuse-jockey;N4105
11999;Chauffeur-livreur / Chauffeuse-livreuse;N4105
12000;Chauffeur-livreur préparateur / Chauffeuse-livreuse préparatrice de commande;N4105
